,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,PP,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
306,306,90,3.2,1200,244,0.5900000000000001,0,69960.0122,0,239093.0033,239093.0033,5.466436324034232,316409.8722,0,493179.9378,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,9.7047,9.7047,5.7965,5.1088,62111.4018,64244.7262,39617.2952,235933.4355,0,70472.5521,64244.7262,112098.1984,485908.4799,0
307,307,100,3.2,1200,244,0.5900000000000001,0,69960.0122,0,279462.3427,279462.3427,6.364058741174052,316409.8722,0,493179.9378,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,9.7047,9.7047,5.7965,5.1088,62111.4018,64244.7262,39617.2952,235933.4355,0,70472.5521,64244.7262,129396.6111,543576.2321,0
308,308,40,3.2,1200,304,0.555,0,67616.0493,0,29439.6222,29439.6222,0.8053663931964327,316409.8722,0,520246.3652,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.431,65458.154,64244.7262,38614.506,235933.4355,0,69863.9913,64244.7262,22301.1417,185849.4814,0
309,309,50,3.2,1200,304,0.5700000000000001,0,67616.0493,0,70663.1985,70663.1985,1.7213545029164594,316409.8722,0,520246.3652,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.2881,65458.154,64244.7262,38614.506,235933.4355,0,71752.2073,64244.7262,39925.2215,246585.3535,0
310,310,60,3.2,1200,304,0.5900000000000001,0,67616.0493,0,115325.4886,115325.4886,2.7144628934398187,316409.8722,0,520246.3652,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.1088,65458.154,64244.7262,38614.506,235933.4355,0,74269.8286,64244.7262,59065.18,312905.2234,0
311,311,70,3.2,1200,304,0.5900000000000001,0,67616.0493,0,155694.828,155694.828,3.6120853105796376,316409.8722,0,520246.3652,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.1088,65458.154,64244.7262,38614.506,235933.4355,0,74269.8286,64244.7262,76363.5927,370572.9756,0
312,312,80,3.2,1200,304,0.5900000000000001,0,67616.0493,0,196064.1675,196064.1675,4.509707727719455,316409.8722,0,520246.3652,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.1088,65458.154,64244.7262,38614.506,235933.4355,0,74269.8286,64244.7262,93662.0055,428240.7278,0
313,313,90,3.2,1200,304,0.5900000000000001,0,67616.0493,0,236433.5069,236433.5069,5.40733014485928,316409.8722,0,520246.3652,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.1088,65458.154,64244.7262,38614.506,235933.4355,0,74269.8286,64244.7262,110960.4183,485908.4799,0
314,314,100,3.2,1200,304,0.5900000000000001,0,67616.0493,0,276802.8463,276802.8463,6.304952561999099,316409.8722,0,520246.3652,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.2418,10.2418,5.7965,5.1088,65458.154,64244.7262,38614.506,235933.4355,0,74269.8286,64244.7262,128258.831,543576.2321,0
315,315,40,3.2,1200,364,0.555,0,65272.0864,0,26927.0692,26927.0692,0.7497665127860941,316409.8722,0,547312.7927,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.431,68804.9061,64244.7262,37611.7167,235933.4355,0,73436.0056,64244.7262,21241.6804,185849.4814,0
316,316,50,3.2,1200,364,0.5700000000000001,0,65272.0864,0,68093.8545,68093.8545,1.6642519230355712,316409.8722,0,547312.7927,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.2881,68804.9061,64244.7262,37611.7167,235933.4355,0,75420.7625,64244.7262,38826.0103,246585.3535,0
317,317,60,3.2,1200,364,0.5900000000000001,0,65272.0864,0,112665.9922,112665.9922,2.6553567142648635,316409.8722,0,547312.7927,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.1088,68804.9061,64244.7262,37611.7167,235933.4355,0,78067.105,64244.7262,57927.3999,312905.2234,0
318,318,70,3.2,1200,364,0.5900000000000001,0,65272.0864,0,153035.3316,153035.3316,3.5529791314046855,316409.8722,0,547312.7927,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.1088,68804.9061,64244.7262,37611.7167,235933.4355,0,78067.105,64244.7262,75225.8127,370572.9756,0
319,319,80,3.2,1200,364,0.5900000000000001,0,65272.0864,0,193404.6711,193404.6711,4.450601548544505,316409.8722,0,547312.7927,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.1088,68804.9061,64244.7262,37611.7167,235933.4355,0,78067.105,64244.7262,92524.2254,428240.7278,0
320,320,90,3.2,1200,364,0.5900000000000001,0,65272.0864,0,233774.0105,233774.0105,5.3482239656843245,316409.8722,0,547312.7927,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.1088,68804.9061,64244.7262,37611.7167,235933.4355,0,78067.105,64244.7262,109822.6382,485908.4799,0
321,321,100,3.2,1200,364,0.5900000000000001,0,65272.0864,0,274143.3499,274143.3499,6.245846382824145,316409.8722,0,547312.7927,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,10.779,10.779,5.7965,5.1088,68804.9061,64244.7262,37611.7167,235933.4355,0,78067.105,64244.7262,127121.051,543576.2321,0
322,322,40,3.2,1200,424,0.555,0,62928.1235,0,24414.1437,24414.1437,0.6941666323757556,316409.8722,0,574379.2202,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.431,72151.6583,64244.7262,36608.9275,235933.4355,0,77008.0199,64244.7262,20182.5916,185849.4814,0
323,323,50,3.2,1200,424,0.5700000000000001,0,62928.1235,0,65521.0486,65521.0486,1.6071493431546833,316409.8722,0,574379.2202,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.2881,72151.6583,64244.7262,36608.9275,235933.4355,0,79089.3177,64244.7262,37730.261,246585.3535,0
324,324,60,3.2,1200,424,0.5900000000000001,0,62928.1235,0,110006.4958,110006.4958,2.59625053508991,316409.8722,0,574379.2202,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.1088,72151.6583,64244.7262,36608.9275,235933.4355,0,81864.3815,64244.7262,56789.6198,312905.2234,0
325,325,70,3.2,1200,424,0.5900000000000001,0,62928.1235,0,150375.8352,150375.8352,3.49387295222973,316409.8722,0,574379.2202,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.1088,72151.6583,64244.7262,36608.9275,235933.4355,0,81864.3815,64244.7262,74088.0326,370572.9756,0
326,326,80,3.2,1200,424,0.5900000000000001,0,62928.1235,0,190745.1747,190745.1747,4.391495369369548,316409.8722,0,574379.2202,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.1088,72151.6583,64244.7262,36608.9275,235933.4355,0,81864.3815,64244.7262,91386.4453,428240.7278,0
327,327,90,3.2,1200,424,0.5900000000000001,0,62928.1235,0,231114.5141,231114.5141,5.289117786509369,316409.8722,0,574379.2202,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.1088,72151.6583,64244.7262,36608.9275,235933.4355,0,81864.3815,64244.7262,108684.8581,485908.4799,0
328,328,100,3.2,1200,424,0.5900000000000001,0,62928.1235,0,271483.8535,271483.8535,6.186740203649188,316409.8722,0,574379.2202,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3162,11.3162,5.7965,5.1088,72151.6583,64244.7262,36608.9275,235933.4355,0,81864.3815,64244.7262,125983.2709,543576.2321,0
329,329,40,3.2,1200,484,0.555,0,60579.7542,0,21898.9412,21898.9412,0.6385667519654176,316409.8722,0,601445.6476,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.431,75498.4105,64244.7262,35610.5446,235933.4355,0,80580.0342,64244.7262,19125.7798,185849.4814,0
330,330,50,3.2,1200,484,0.5700000000000001,0,60579.7542,0,62940.5887,62940.5887,1.550046763273795,316409.8722,0,601445.6476,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.2881,75498.4105,64244.7262,35610.5446,235933.4355,0,82757.873,64244.7262,36642.1656,246585.3535,0
331,331,60,3.2,1200,484,0.5900000000000001,0,60579.7542,0,107346.9994,107346.9994,2.5371443559149562,316409.8722,0,601445.6476,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.1088,75498.4105,64244.7262,35610.5446,235933.4355,0,85661.658,64244.7262,55651.8397,312905.2234,0
332,332,70,3.2,1200,484,0.5900000000000001,0,60579.7542,0,147716.3388,147716.3388,3.434766773054776,316409.8722,0,601445.6476,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.1088,75498.4105,64244.7262,35610.5446,235933.4355,0,85661.658,64244.7262,72950.2525,370572.9756,0
333,333,80,3.2,1200,484,0.5900000000000001,0,60579.7542,0,188085.6783,188085.6783,4.332389190194596,316409.8722,0,601445.6476,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.1088,75498.4105,64244.7262,35610.5446,235933.4355,0,85661.658,64244.7262,90248.6653,428240.7278,0
334,334,90,3.2,1200,484,0.5900000000000001,0,60579.7542,0,228455.0177,228455.0177,5.2300116073344185,316409.8722,0,601445.6476,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.1088,75498.4105,64244.7262,35610.5446,235933.4355,0,85661.658,64244.7262,107547.078,485908.4799,0
335,335,100,3.2,1200,484,0.5900000000000001,0,60579.7542,0,268824.3571,268824.3571,6.127634024474234,316409.8722,0,601445.6476,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.8534,11.8534,5.7965,5.1088,75498.4105,64244.7262,35610.5446,235933.4355,0,85661.658,64244.7262,124845.4908,543576.2321,0
336,336,40,3.2,1700,184,0.555,0,62916.3553,0,24412.7264,24412.7264,0.6939263775257017,316409.8722,0,578486.1134,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.431,72166.1201,64244.7262,36606.2339,235933.4355,0,77023.4551,64244.7262,20168.5737,185849.4814,0
337,337,50,3.2,1700,184,0.5700000000000001,0,62916.3553,0,65511.6108,65511.6108,1.6069025949303037,316409.8722,0,578486.1134,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.2881,72166.1201,64244.7262,36606.2339,235933.4355,0,79105.1701,64244.7262,37723.8464,246585.3535,0
338,338,60,3.2,1700,184,0.5900000000000001,0,62916.3553,0,109993.1434,109993.1434,2.595995129033096,316409.8722,0,578486.1134,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.1088,72166.1201,64244.7262,36606.2339,235933.4355,0,81880.7901,64244.7262,56786.5636,312905.2234,0
339,339,70,3.2,1700,184,0.5900000000000001,0,62916.3553,0,150362.4829,150362.4829,3.4936175461729153,316409.8722,0,578486.1134,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.1088,72166.1201,64244.7262,36606.2339,235933.4355,0,81880.7901,64244.7262,74084.9764,370572.9756,0
340,340,80,3.2,1700,184,0.5900000000000001,0,62916.3553,0,190731.8223,190731.8223,4.391239963312734,316409.8722,0,578486.1134,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.1088,72166.1201,64244.7262,36606.2339,235933.4355,0,81880.7901,64244.7262,91383.3892,428240.7278,0
341,341,90,3.2,1700,184,0.5900000000000001,0,62916.3553,0,231101.1617,231101.1617,5.2888623804525565,316409.8722,0,578486.1134,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.1088,72166.1201,64244.7262,36606.2339,235933.4355,0,81880.7901,64244.7262,108681.8019,485908.4799,0
342,342,100,3.2,1700,184,0.5900000000000001,0,62916.3553,0,271470.5011,271470.5011,6.186484797592375,316409.8722,0,578486.1134,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.3977,11.3977,5.7965,5.1088,72166.1201,64244.7262,36606.2339,235933.4355,0,81880.7901,64244.7262,125980.2147,543576.2321,0
343,343,40,3.2,1700,244,0.555,0,60572.3923,0,21899.394,21899.394,0.6383264971153637,316409.8722,0,605552.5409,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.431,75512.8722,64244.7262,35603.4447,235933.4355,0,80595.4694,64244.7262,19109.8918,185849.4814,0
344,344,50,3.2,1700,244,0.5700000000000001,0,60572.3923,0,62939.2425,62939.2425,1.5498000150494162,316409.8722,0,605552.5409,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.2881,75512.8722,64244.7262,35603.4447,235933.4355,0,82773.7253,64244.7262,36627.6594,246585.3535,0
345,345,60,3.2,1700,244,0.5900000000000001,0,60572.3923,0,107333.647,107333.647,2.5368889498581417,316409.8722,0,605552.5409,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.1088,75512.8722,64244.7262,35603.4447,235933.4355,0,85678.0666,64244.7262,55648.7835,312905.2234,0
346,346,70,3.2,1700,244,0.5900000000000001,0,60572.3923,0,147702.9865,147702.9865,3.434511366997962,316409.8722,0,605552.5409,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.1088,75512.8722,64244.7262,35603.4447,235933.4355,0,85678.0666,64244.7262,72947.1963,370572.9756,0
347,347,80,3.2,1700,244,0.5900000000000001,0,60572.3923,0,188072.3259,188072.3259,4.332133784137782,316409.8722,0,605552.5409,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.1088,75512.8722,64244.7262,35603.4447,235933.4355,0,85678.0666,64244.7262,90245.6091,428240.7278,0
348,348,90,3.2,1700,244,0.5900000000000001,0,60572.3923,0,228441.6653,228441.6653,5.229756201277598,316409.8722,0,605552.5409,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.1088,75512.8722,64244.7262,35603.4447,235933.4355,0,85678.0666,64244.7262,107544.0218,485908.4799,0
349,349,100,3.2,1700,244,0.5900000000000001,0,60572.3923,0,268811.0047,268811.0047,6.127378618417423,316409.8722,0,605552.5409,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,11.9349,11.9349,5.7965,5.1088,75512.8722,64244.7262,35603.4447,235933.4355,0,85678.0666,64244.7262,124842.4346,543576.2321,0
350,350,40,3.2,1700,304,0.555,0,58224.4224,0,19377.4515,19377.4515,0.5827266167050251,316409.8722,0,632618.9684,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.431,78859.6244,64244.7262,34604.6625,235933.4355,0,84167.4837,64244.7262,18059.82,185849.4814,0
351,351,50,3.2,1700,304,0.5700000000000001,0,58224.4224,0,60358.7827,60358.7827,1.4926974351685276,316409.8722,0,632618.9684,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.2881,78859.6244,64244.7262,34604.6625,235933.4355,0,86442.2806,64244.7262,35539.564,246585.3535,0
352,352,60,3.2,1700,304,0.5900000000000001,0,58224.4224,0,104674.1506,104674.1506,2.477782770683186,316409.8722,0,632618.9684,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.1088,78859.6244,64244.7262,34604.6625,235933.4355,0,89475.3431,64244.7262,54511.0035,312905.2234,0
353,353,70,3.2,1700,304,0.5900000000000001,0,58224.4224,0,145043.4901,145043.4901,3.3754051878230076,316409.8722,0,632618.9684,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.1088,78859.6244,64244.7262,34604.6625,235933.4355,0,89475.3431,64244.7262,71809.4162,370572.9756,0
354,354,80,3.2,1700,304,0.5900000000000001,0,58224.4224,0,185412.8295,185412.8295,4.273027604962828,316409.8722,0,632618.9684,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.1088,78859.6244,64244.7262,34604.6625,235933.4355,0,89475.3431,64244.7262,89107.829,428240.7278,0
355,355,90,3.2,1700,304,0.5900000000000001,0,58224.4224,0,225782.1689,225782.1689,5.170650022102645,316409.8722,0,632618.9684,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.1088,78859.6244,64244.7262,34604.6625,235933.4355,0,89475.3431,64244.7262,106406.2418,485908.4799,0
356,356,100,3.2,1700,304,0.5900000000000001,0,58224.4224,0,266151.5083,266151.5083,6.068272439242468,316409.8722,0,632618.9684,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,12.472,12.472,5.7965,5.1088,78859.6244,64244.7262,34604.6625,235933.4355,0,89475.3431,64244.7262,123704.6545,543576.2321,0
357,357,40,3.2,1700,364,0.555,0,55870.3187,0,16846.7682,16846.7682,0.5271267362946864,316409.8722,0,659685.3958,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.431,82206.3765,64244.7262,33612.0141,235933.4355,0,87739.498,64244.7262,17018.489,185849.4814,0
358,358,50,3.2,1700,364,0.5700000000000001,0,55870.3187,0,57778.3229,57778.3229,1.4355948552876387,316409.8722,0,659685.3958,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.2881,82206.3765,64244.7262,33612.0141,235933.4355,0,90110.8358,64244.7262,34451.4686,246585.3535,0
359,359,60,3.2,1700,364,0.5900000000000001,0,55870.3187,0,102014.6542,102014.6542,2.418676591508232,316409.8722,0,659685.3958,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.1088,82206.3765,64244.7262,33612.0141,235933.4355,0,93272.6195,64244.7262,53373.2234,312905.2234,0
360,360,70,3.2,1700,364,0.5900000000000001,0,55870.3187,0,142383.9937,142383.9937,3.3162990086480537,316409.8722,0,659685.3958,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.1088,82206.3765,64244.7262,33612.0141,235933.4355,0,93272.6195,64244.7262,70671.6361,370572.9756,0
361,361,80,3.2,1700,364,0.5900000000000001,0,55870.3187,0,182753.3331,182753.3331,4.2139214257878725,316409.8722,0,659685.3958,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.1088,82206.3765,64244.7262,33612.0141,235933.4355,0,93272.6195,64244.7262,87970.0489,428240.7278,0
362,362,90,3.2,1700,364,0.5900000000000001,0,55870.3187,0,223122.6725,223122.6725,5.111543842927692,316409.8722,0,659685.3958,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.1088,82206.3765,64244.7262,33612.0141,235933.4355,0,93272.6195,64244.7262,105268.4617,485908.4799,0
363,363,100,3.2,1700,364,0.5900000000000001,0,55870.3187,0,263492.0119,263492.0119,6.009166260067509,316409.8722,0,659685.3958,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.0092,13.0092,5.7965,5.1088,82206.3765,64244.7262,33612.0141,235933.4355,0,93272.6195,64244.7262,122566.8744,543576.2321,0
364,364,40,3.2,1700,424,0.555,0,53516.215,0,14312.8297,14312.8297,0.47152685588434856,316409.8722,0,686751.8233,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.431,85553.1287,64244.7262,32619.3656,235933.4355,0,91311.5124,64244.7262,15980.4132,185849.4814,0
365,365,50,3.2,1700,424,0.5700000000000001,0,53516.215,0,55197.863,55197.863,1.3784922754067523,316409.8722,0,686751.8233,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.2881,85553.1287,64244.7262,32619.3656,235933.4355,0,93779.3911,64244.7262,33363.3732,246585.3535,0
366,366,60,3.2,1700,424,0.5900000000000001,0,53516.215,0,99355.1579,99355.1579,2.3595704123332792,316409.8722,0,686751.8233,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.1088,85553.1287,64244.7262,32619.3656,235933.4355,0,97069.896,64244.7262,52235.4433,312905.2234,0
367,367,70,3.2,1700,424,0.5900000000000001,0,53516.215,0,139724.4973,139724.4973,3.2571928294730994,316409.8722,0,686751.8233,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.1088,85553.1287,64244.7262,32619.3656,235933.4355,0,97069.896,64244.7262,69533.8561,370572.9756,0
368,368,80,3.2,1700,424,0.5900000000000001,0,53516.215,0,180093.8367,180093.8367,4.154815246612917,316409.8722,0,686751.8233,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.1088,85553.1287,64244.7262,32619.3656,235933.4355,0,97069.896,64244.7262,86832.2688,428240.7278,0
369,369,90,3.2,1700,424,0.5900000000000001,0,53516.215,0,220463.1761,220463.1761,5.052437663752738,316409.8722,0,686751.8233,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.1088,85553.1287,64244.7262,32619.3656,235933.4355,0,97069.896,64244.7262,104130.6816,485908.4799,0
370,370,100,3.2,1700,424,0.5900000000000001,0,53516.215,0,260832.5155,260832.5155,5.950060080892556,316409.8722,0,686751.8233,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,13.5464,13.5464,5.7965,5.1088,85553.1287,64244.7262,32619.3656,235933.4355,0,97069.896,64244.7262,121429.0944,543576.2321,0
371,371,40,3.2,1700,484,0.555,0,51162.1113,0,11758.0428,11758.0428,0.41592697547401025,316409.8722,0,713818.2507,0.0,25.727683153927998,25.727683153927998,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.431,88899.8808,64244.7262,31626.7172,235933.4355,0,94883.5267,64244.7262,14963.1857,185849.4814,0
372,372,50,3.2,1700,484,0.5700000000000001,0,51162.1113,0,52617.4032,52617.4032,1.3213896955258635,316409.8722,0,713818.2507,0.0,26.42302594187201,26.42302594187201,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.2881,88899.8808,64244.7262,31626.7172,235933.4355,0,97447.9463,64244.7262,32275.2778,246585.3535,0
373,373,60,3.2,1700,484,0.5900000000000001,0,51162.1113,0,96695.6615,96695.6615,2.3004642331583236,316409.8722,0,713818.2507,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.1088,88899.8808,64244.7262,31626.7172,235933.4355,0,100867.1725,64244.7262,51097.6632,312905.2234,0
374,374,70,3.2,1700,484,0.5900000000000001,0,51162.1113,0,137065.0009,137065.0009,3.198086650298143,316409.8722,0,713818.2507,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.1088,88899.8808,64244.7262,31626.7172,235933.4355,0,100867.1725,64244.7262,68396.076,370572.9756,0
375,375,80,3.2,1700,484,0.5900000000000001,0,51162.1113,0,177434.3403,177434.3403,4.095709067437964,316409.8722,0,713818.2507,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.1088,88899.8808,64244.7262,31626.7172,235933.4355,0,100867.1725,64244.7262,85694.4887,428240.7278,0
376,376,90,3.2,1700,484,0.5900000000000001,0,51162.1113,0,217803.6797,217803.6797,4.993331484577783,316409.8722,0,713818.2507,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.1088,88899.8808,64244.7262,31626.7172,235933.4355,0,100867.1725,64244.7262,102992.9015,485908.4799,0
377,377,100,3.2,1700,484,0.5900000000000001,0,51162.1113,0,258173.0191,258173.0191,5.890953901717603,316409.8722,0,713818.2507,0.0,27.35014965913067,27.35014965913067,0.0,24.10521664872533,24.10521664872533,2062.0,2062.0,14.0835,14.0835,5.7965,5.1088,88899.8808,64244.7262,31626.7172,235933.4355,0,100867.1725,64244.7262,120291.3143,543576.2321,0
